#Bucket,QLearnCC-
1.246900000000000000e+04,1.950000000000000000e+04
1.247000000000000000e+04,2.100000000000000000e+04
1.247100000000000000e+04,1.950000000000000000e+04
1.247200000000000000e+04,2.100000000000000000e+04
1.247300000000000000e+04,2.250000000000000000e+04
1.247400000000000000e+04,2.100000000000000000e+04
1.247500000000000000e+04,2.250000000000000000e+04
1.247600000000000000e+04,2.100000000000000000e+04
1.247700000000000000e+04,2.250000000000000000e+04
1.247800000000000000e+04,2.100000000000000000e+04
1.247900000000000000e+04,2.250000000000000000e+04
1.248000000000000000e+04,2.100000000000000000e+04
1.248100000000000000e+04,1.950000000000000000e+04
1.248200000000000000e+04,1.800000000000000000e+04
1.248300000000000000e+04,1.950000000000000000e+04
1.248400000000000000e+04,1.800000000000000000e+04
1.248500000000000000e+04,1.950000000000000000e+04
1.248600000000000000e+04,2.100000000000000000e+04
1.248700000000000000e+04,2.250000000000000000e+04
1.248800000000000000e+04,2.100000000000000000e+04
1.248900000000000000e+04,2.250000000000000000e+04
1.249000000000000000e+04,2.400000000000000000e+04
1.249100000000000000e+04,2.250000000000000000e+04
1.249200000000000000e+04,2.250000000000000000e+04
1.249300000000000000e+04,2.250000000000000000e+04
1.249400000000000000e+04,2.250000000000000000e+04
1.249500000000000000e+04,2.250000000000000000e+04
1.249600000000000000e+04,2.250000000000000000e+04
1.249700000000000000e+04,2.250000000000000000e+04
1.249800000000000000e+04,2.250000000000000000e+04
1.249900000000000000e+04,2.100000000000000000e+04
1.250000000000000000e+04,2.250000000000000000e+04
1.250100000000000000e+04,2.100000000000000000e+04
1.250200000000000000e+04,2.250000000000000000e+04
1.250300000000000000e+04,2.100000000000000000e+04
1.250400000000000000e+04,2.250000000000000000e+04
1.250500000000000000e+04,2.100000000000000000e+04
1.250600000000000000e+04,2.250000000000000000e+04
1.250700000000000000e+04,2.400000000000000000e+04
1.250800000000000000e+04,2.250000000000000000e+04
1.250900000000000000e+04,2.100000000000000000e+04
1.251000000000000000e+04,2.250000000000000000e+04
1.251100000000000000e+04,2.100000000000000000e+04
1.251200000000000000e+04,2.250000000000000000e+04
1.251300000000000000e+04,2.100000000000000000e+04
1.251400000000000000e+04,2.250000000000000000e+04
1.251500000000000000e+04,2.100000000000000000e+04
1.251600000000000000e+04,2.100000000000000000e+04
1.251700000000000000e+04,2.250000000000000000e+04
1.251800000000000000e+04,2.100000000000000000e+04
1.251900000000000000e+04,2.250000000000000000e+04
1.252000000000000000e+04,2.100000000000000000e+04
1.252100000000000000e+04,2.250000000000000000e+04
1.252200000000000000e+04,2.100000000000000000e+04
1.252300000000000000e+04,2.250000000000000000e+04
1.252400000000000000e+04,2.250000000000000000e+04
1.252500000000000000e+04,2.250000000000000000e+04
1.252600000000000000e+04,2.250000000000000000e+04
1.252700000000000000e+04,2.250000000000000000e+04
1.252800000000000000e+04,2.250000000000000000e+04
1.252900000000000000e+04,2.250000000000000000e+04
1.253000000000000000e+04,2.250000000000000000e+04
1.253100000000000000e+04,2.250000000000000000e+04
1.253200000000000000e+04,2.250000000000000000e+04
1.253300000000000000e+04,2.250000000000000000e+04
1.253400000000000000e+04,2.250000000000000000e+04
1.253500000000000000e+04,2.250000000000000000e+04
1.253600000000000000e+04,2.250000000000000000e+04
1.253700000000000000e+04,2.250000000000000000e+04
1.253800000000000000e+04,2.250000000000000000e+04
1.253900000000000000e+04,2.250000000000000000e+04
1.254000000000000000e+04,2.250000000000000000e+04
1.254100000000000000e+04,2.250000000000000000e+04
1.254200000000000000e+04,2.250000000000000000e+04
1.254300000000000000e+04,2.250000000000000000e+04
1.254400000000000000e+04,2.250000000000000000e+04
1.254500000000000000e+04,2.250000000000000000e+04
1.254600000000000000e+04,2.250000000000000000e+04
1.254700000000000000e+04,2.250000000000000000e+04
1.254800000000000000e+04,2.250000000000000000e+04
1.254900000000000000e+04,2.250000000000000000e+04
1.255000000000000000e+04,2.250000000000000000e+04
1.255100000000000000e+04,2.250000000000000000e+04
1.255200000000000000e+04,2.400000000000000000e+04
1.255300000000000000e+04,2.250000000000000000e+04
1.255400000000000000e+04,2.250000000000000000e+04
1.255500000000000000e+04,2.250000000000000000e+04
1.255600000000000000e+04,2.250000000000000000e+04
1.255700000000000000e+04,2.250000000000000000e+04
1.255800000000000000e+04,2.250000000000000000e+04
1.255900000000000000e+04,2.250000000000000000e+04
1.256000000000000000e+04,2.250000000000000000e+04
1.256100000000000000e+04,2.250000000000000000e+04
1.256200000000000000e+04,2.250000000000000000e+04
1.256300000000000000e+04,2.250000000000000000e+04
1.256400000000000000e+04,2.250000000000000000e+04
1.256500000000000000e+04,2.250000000000000000e+04
1.256600000000000000e+04,2.250000000000000000e+04
1.256700000000000000e+04,2.250000000000000000e+04
1.256800000000000000e+04,2.250000000000000000e+04
1.256900000000000000e+04,2.100000000000000000e+04
1.257000000000000000e+04,2.250000000000000000e+04
1.257100000000000000e+04,2.100000000000000000e+04
1.257200000000000000e+04,2.250000000000000000e+04
1.257300000000000000e+04,2.100000000000000000e+04
1.257400000000000000e+04,1.950000000000000000e+04
1.257500000000000000e+04,2.100000000000000000e+04
1.257600000000000000e+04,1.950000000000000000e+04
1.257700000000000000e+04,2.100000000000000000e+04
1.257800000000000000e+04,1.950000000000000000e+04
